,text,label,data_origin
6098,"There are several initiatives focused on data sharing, an area that has continued to evolve.",0,Coleridge data annotated with Llama-7b
6099,The way in which the data are shared requires a critical mass.,0,Coleridge data annotated with Llama-7b
6100,"There must be enough investigators interested in doing this, enough data to make it worthwhile and a culture that is ready to embrace the practice.",0,Coleridge data annotated with Llama-7b
6101,Whether higher LTV predicts decline in executive function and whether the relationship is accounted for by slower walking remain unanswered.,0,Coleridge data annotated with Llama-7b
6102,"In the first stage, equation 13 is estimated by Tobit.",0,Coleridge data annotated with Llama-7b
6103,"To understand the effects of the independent coefficient on the dependent variable (in our case the time spent off the farm), the expectation of this y* (the unobserved latent variable) can be expressed as implying that the total change in the unconditional expected value of hours worked off the farm is decomposed into two intuitive parts.",0,Coleridge data annotated with Llama-7b
6104,"Amemiya (1974) considers a model in which all endogenous variables are truncated to zero, revealing certain necessary restrictions on the model and suggesting a method of estimation using the indirect least squares method.",0,Coleridge data annotated with Llama-7b
6105,The coefficients and their p values merely suggest the direction of the coefficients and its significance.,0,Coleridge data annotated with Llama-7b
6106,The tables also provides probability of being uncensored according to equation 15. .,0,Coleridge data annotated with Llama-7b
6107,Smith (2002).,0,Coleridge data annotated with Llama-7b
6108,"While many studies have considered the importance of off-farm labor and net income gains due to technology adoption, the off-farm labor supply changes that have resulted from these new technologies has hardly been explored.",0,Coleridge data annotated with Llama-7b
6109,"However, the variation in scores within all three groups is of similar magnitude.",0,Coleridge data annotated with Llama-7b
6110,6 ).,0,Coleridge data annotated with Llama-7b
6111,edu/content/software/IDV/ index.html.,0,Coleridge data annotated with Llama-7b
6112,Users execute an open URL to data rather then opening a local file on their disk.,0,Coleridge data annotated with Llama-7b
6113,"For high-volume data requests, data can be requested by variable, temporal, and spatial extents to reduce the overall volume of the request.",0,Coleridge data annotated with Llama-7b
6114,"Then, copy the ""DODS url"" (Fig.",0,Coleridge data annotated with Llama-7b
6115,"In other words, the user does not have to download all of the high-volume files just to access the information contained in the one variable.",0,Coleridge data annotated with Llama-7b
6116,conclusion.,0,Coleridge data annotated with Llama-7b
6117,"In most studies each s-bject was given four separate iron absorption tests as two pairs of parallel, double isotope measurements.",0,Coleridge data annotated with Llama-7b
6118,On day I of each study blood samples were drawn between 8 and 10 AM from fasting subjects for measurements of blood background radioactivity.,0,Coleridge data annotated with Llama-7b
6119,"The subjects returned to the laboratory 14 days later, blood was drawn and """,0,Coleridge data annotated with Llama-7b
6120,"As with meals A and B, meals C and D were labeled separately with ""Fe and ""Fe and administered on 2 successive days.",0,Coleridge data annotated with Llama-7b
6121,"Two weeks later a final blood sample was drawn and the rise in *^Fe and ""
Fe whole blood radioactivity was determined.",0,Coleridge data annotated with Llama-7b
6122,"Phytic acid analysis showed that 94'; of the bran phytate in the dephytinized material had been destroyed, whereas phy tic acid values for WB and LWB were identical.",0,Coleridge data annotated with Llama-7b
6123,"In meals A and B, 100 g cooked lean beef was ingested with the milkshake and muffins.",0,Coleridge data annotated with Llama-7b
6124,The mean absorption ratio ity (Fig.,0,Coleridge data annotated with Llama-7b
6125,1) .,0,Coleridge data annotated with Llama-7b
6126,(Fig.,0,Coleridge data annotated with Llama-7b
6127,2) .,0,Coleridge data annotated with Llama-7b
6128,Ascorbic acid was added to the milkshake in all of these meals in an attempt to improve sensitivity for identifying an inhibiting effect.,0,Coleridge data annotated with Llama-7b
6129,It is widely believed that phytate is the factor responsible for the inhibitory effect of bran.,0,Coleridge data annotated with Llama-7b
6130,These nearly identical values indicate that the phytate content of bran is not re sponsible for its inhibiting effect.,0,Coleridge data annotated with Llama-7b
6131,"With both meals, iron absorptior.",0,Coleridge data annotated with Llama-7b
6132,"Since MFP accounts for less than 5%of the total phytate content of bran, the effect of bran phytate on iron absorption is more im- portant.",0,Coleridge data annotated with Llama-7b
6133,"Some discrepancies could be attrib uted to differences among species in the as similation of iron phytate, but often the in hibitory effect was studied only indirectly by adding purified phytate to food.",0,Coleridge data annotated with Llama-7b
6134,"This dephytinized bran produced the same degree of inhibition in iron absorption as whole bran did, indi cating that the iihibitory effect of bran should not be attributed to its phytate con tent.",0,Coleridge data annotated with Llama-7b
6135,Reinhold et ai.,0,Coleridge data annotated with Llama-7b
6136,2010).,0,Coleridge data annotated with Llama-7b
6137,"In addition, in keeping with the methodology Dow previously used to estimate surge risk at its Stratton Ridge facility, we estimated the surge elevation inland using a modified bathtub model.",0,Coleridge data annotated with Llama-7b
6138,"Depth-damage functions are a mathematical relationship between the depth of flood waters in relation to the first floor of a building, and the amount of damage to the structure and the building contents that can be attributed to that flood water.",0,Coleridge data annotated with Llama-7b
6139,"This relationship can be expressed as where D is the total damage to the structure and contents, V is the market value of the structure, and s and c are the structure and contents damage ratios for a given flood height above the first floor elevation y.",0,Coleridge data annotated with Llama-7b
6140,"For Stratton Ridge, we focus on damages to structures only and assume that damages to contents are negligible, because the structures at Stratton Ridge are utility buildings with the value being primarily in the structure.",0,Coleridge data annotated with Llama-7b
